target,upper,lower,adj,mode,min_remain,swr_mean,swr_std,success_rate_mean,success_rate_std,funded_ratio_mean,funded_ratio_std,eff_success_mean,eff_success_std,eff_funded_mean,eff_funded_std,median_cew_mean,median_cew_std,p10_cew_mean,p10_cew_std,p10_avg_wd_mean,p10_avg_wd_std,p50_avg_wd_mean,p50_avg_wd_std,p90_avg_wd_mean,p90_avg_wd_std,p90_max_drop_mean,p90_max_drop_std,mean_years_below_floor_mean,mean_years_below_floor_std,init_wd_mean,init_wd_std,n_seeds,init_wd_floor60,passes_eff_sr,passes_p10_wd,passes_years_below,gating_pass
0.95,0.99,0.2,0.05,amount,10,0.023707692307692218,3.440104580769952e-05,0.9505000000000001,0.0,0.987716,2.0736441353288005e-05,0.9496,0.00022360679774995434,0.9872780000000001,1.643167672515002e-05,36129.05859057863,31.18206572244475,25131.978093464473,33.20857666282343,27114.026146010332,8.675318138414468,69706.60879531555,65.62211709788757,224947.7081218347,146.48103185958308,0.03732441281383184,7.514377233060594e-06,0.642,0.0006123724356958611,23707.692307692312,34.401045807691,5,14224.615384615387,True,True,True,True
0.95,0.99,0.2,0.05,amount,5,0.023707692307692218,3.440104580769952e-05,0.9494,0.0002236067977500102,0.9876339999999999,2.5099800796046815e-05,0.9488999999999999,0.00022360679774995434,0.9872059999999999,2.0736441353288005e-05,36230.29050535533,26.517130980095498,25335.256534096527,21.949636344221535,28330.333522662237,28.45676498223564,77237.95401513534,52.06761874767659,259442.35619955914,72.57709543303767,0.03685289414552372,2.4554274647049613e-06,0.6456,0.000821583836257765,23707.692307692312,34.401045807691,5,14224.615384615387,True,True,True,True
0.85,0.9,0.5,0.25,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.9935,0.0,0.99968,0.0,0.8599,0.00022360679774995434,0.930874,4.393176527301237e-05,53978.76596642233,14.164922021973254,26973.90019260381,27.271486502706583,33105.12489621966,59.92753573874557,95004.8241369844,120.30354684579552,339980.736247531,183.15345792852733,0.4376083219792547,0.0004458643282709183,1.7260000000000002,0.003937003937005831,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.25,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8566,0.0004183300132670365,0.9308080000000001,4.71168759575955e-05,53748.34989125974,13.574114050200764,27071.70351627039,35.67753633535102,32243.17123628459,28.127379307913863,90040.85952328224,55.48506816182102,312172.16919591883,146.46372934805362,0.5661879568007124,9.699864288673847e-05,1.7925,0.004486089611231591,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.2,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.993,0.0,0.99961,0.0,0.8617000000000001,0.0002738612787525529,0.9333579999999999,0.00013311649033832367,53661.37062278124,17.933768498683957,26949.751970773523,9.73260961250463,32851.31451794754,29.208527905211422,95798.5879403678,140.79030708435198,347225.0765422721,167.71596032018155,0.4346432308141247,0.0010604517776554385,1.7713,0.004438468204234415,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.2,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.8592000000000001,0.0002738612787526475,0.9333079999999999,0.00013311649033832367,53507.80093043245,17.67729086502788,26709.770224166266,40.72728196640561,32101.081065383838,33.674652188515,90493.4826586816,80.63600429924442,316431.88931476243,111.61582003127562,0.5686068663848612,0.0012313147873640445,1.839,0.0039999999999999255,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.25,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.9935,0.0,0.99968,0.0,0.8676,0.00022360679774995434,0.92828,0.00013982131454107492,53427.8683275052,21.50981147938862,27246.833024097235,15.444370454797259,34678.52224555564,57.39644815078804,97902.2289578265,68.88954295201302,344191.8489628196,143.7802077864611,0.4638273835686782,0.00036805702657372323,1.6381000000000001,0.007610847521794072,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.25,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8671,0.0002236067977500102,0.92827,0.00013982131454112903,53373.66555745005,28.994099987393437,27173.269750623393,3.9979686958565717,33414.281637655586,36.735139236341645,92702.72124354515,39.9670320911814,320432.14190355956,195.9402637099836,0.563033936404727,8.344347505934549e-05,1.6777000000000002,0.007387489424696275,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.2,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.8507,0.0002738612787525529,0.932942,0.00013809417076768443,53373.155612170835,14.308355372153168,26778.894795817025,15.055760654133687,31335.586589670205,25.732556758946167,87369.82031156888,31.416426650205658,302250.69286834786,162.05071605491224,0.5114697038010462,0.00032437311402482103,1.884,0.004286607049870498,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.15,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.9925,0.0,0.9995899999999999,0.0,0.8688,0.00044721359549992624,0.93894,8.803408430833895e-05,53249.51725513418,34.18885927044974,26651.35592720647,103.76871289929274,32537.13363907172,130.73785305050367,96861.2716601925,82.74141748221825,356528.4500344944,306.0047314752765,0.4296435015435883,0.0017376534381385886,1.7815,0.0056347138347923615,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.25,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.9945,0.0,0.99978,0.0,0.8632,0.00027386127875263016,0.9250260000000001,0.00017714400921282466,53242.98608395213,27.339247203386787,27211.3303964155,35.22706572905349,35082.17805007562,11.267822094272816,99332.93567459549,91.34395820377313,347348.90317931946,142.79610435062855,0.45525987672614365,0.0017203564934222771,1.6055,0.004227883631321877,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.2,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.9935,0.0,0.99968,0.0,0.8710000000000001,0.0,0.931732,9.391485505496095e-05,53216.46226272307,17.291262764045165,27173.223405982157,3.3585564744172607,34177.43004511751,76.85116905586031,98169.0171722025,41.74034830224998,351348.5889466674,203.70691826213798,0.45590817416384033,0.0006512266053026677,1.6370999999999998,0.005091659847240447,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.25,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8605,0.0,0.9280079999999999,0.0001353513945254963,53194.14407522329,14.722627625465638,26967.816803035086,23.549116984321778,32467.525215138878,42.5213474985981,88247.20732085181,63.59643805874444,306970.96308337443,75.29808461838658,0.49665095614123933,0.00012507691828280427,1.7277999999999998,0.007164146843832824,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.2,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8695,0.0,0.9317019999999999,9.391485505496095e-05,53160.5025082944,22.65408639477677,27068.265825346945,18.614178658180947,32958.251840983336,78.51952510568906,92663.14817899808,118.85605908595237,326444.99722454714,211.8344692078018,0.5602792988671892,1.6139778809418044e-05,1.6795000000000002,0.00448608961123159,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.2,0.25,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.9935,0.0,0.99962,0.0,0.8526,0.00022360679774994607,0.9341060000000001,8.619744775803971e-05,53152.72253785909,38.222116425476784,26370.629720023833,1.3146528699107891,31241.905759782567,7.781367812615965,96975.65945602072,72.3656501881476,351223.7414794604,205.60740469805586,0.47345177077134837,0.0004315773502678171,1.9713,0.0033090784215548614,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.25,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9975000000000002,0.0,0.9998400000000001,0.0,0.8637,0.0002738612787525495,0.9250360000000001,0.00017714400921283642,53109.3392355126,13.382867260292434,27168.28003945997,35.31113164405258,33744.068938760654,100.71437585883089,93929.36703963602,45.7365119383914,322093.613050758,78.03220732467224,0.5609791114470193,0.0001609822159985856,1.6436,0.004006245124801977,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.25,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9975000000000002,0.0,0.9998400000000001,0.0,0.8576,0.0002236067977499626,0.9248419999999999,0.0001718138527592743,53040.532134481866,27.480721755430505,26906.24275408219,4.6061347389255305,32894.21304539351,6.503529275669881,89306.40261729187,80.04585390341963,309514.86631982465,184.56442860774354,0.49386633387308987,0.00014073051107075529,1.6925000000000001,0.004227883631321877,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.15,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9949999999999999,0.0,0.99964,0.0,0.8655000000000002,0.0003535533905932921,0.938874,8.67755725997189e-05,53034.719830738984,24.724630086767764,26702.29289403835,11.915400878367448,31952.79050630847,7.731487108058034,91416.61095584305,230.59731586641308,328152.07419564936,154.7846845180284,0.5515945928837277,0.00035877658107345546,1.8484000000000003,0.00609713047260754,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.2,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.994,0.0,0.9997299999999999,0.0,0.8695,0.0,0.930606,2.5099800795979178e-05,53031.466792398365,16.077125664592295,27141.081176162028,4.10884267237565,34616.13076445713,50.64184848829705,99183.93537529024,139.72698444251697,352696.01229877083,147.15696971955543,0.4506089078290957,0.0003565809070610881,1.6012999999999997,0.004932038118263034,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.2,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8634000000000001,0.00022360679774999624,0.931466,8.61974477580438e-05,52985.46733427867,17.96170707152197,26925.946924702952,26.072716703503403,32139.654234874975,46.870363018748776,88488.83325836512,58.97477320008907,309577.193236285,224.0225025423179,0.5010413995040774,0.00011385771522341086,1.7245000000000001,0.003640054944640227,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.2,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9970000000000001,0.0,0.99979,0.0,0.8685,0.0,0.9305859999999999,2.5099800795982864e-05,52936.15117734469,23.625006166197615,27034.27848282818,2.9888304363506766,33279.199324779984,2.2749132536346806,93907.7552447813,114.49665195238127,328685.6212601205,177.25018783578605,0.5515938427914384,0.00121096913046484,1.6377,0.005155094567512733,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.15,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.993,0.0,0.9996600000000001,0.0,0.8731,0.00022360679775004278,0.936204,0.0001350185172485987,52901.269965845124,19.85550075060878,27054.059669778704,3.642251391573526,33610.15723426813,45.30003321121088,98697.88606808384,56.58682471809851,359829.18220615527,293.4391796553152,0.4605010447822709,0.0002977590451155263,1.671,0.0056899033383705335,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.5,0.25,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.994,0.0,0.99969,0.0,0.8713000000000001,0.0005700877125495784,0.9343679999999999,9.859006035092317e-05,52883.49466610119,25.883327788708925,27209.094326560727,2.486692316249271,33623.39038167703,7.573100922943244,99158.07506617726,52.03816763996046,352247.5851336831,171.22342970412987,0.41677015763299086,0.001853773324342521,1.6536000000000002,0.0015968719422671082,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.15,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.857,0.0003535533905932986,0.938468,8.871302046485015e-05,52876.67543129744,20.241197022327928,26727.781902783587,38.50910540452623,30913.19030373243,5.516228319085385,88125.31516822265,82.23889503389772,312502.6609469808,57.89421979032934,0.5159831797392899,0.00020320875713081054,1.89,0.0057771100041457595,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.2,0.2,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.993,0.0,0.99961,0.0,0.8564,0.0004183300132670556,0.936202,0.00014394443372355966,52871.857445637346,24.579991021243135,26218.19616382765,36.49481279369571,30902.611885199767,26.24312587203878,97993.46443163643,49.97095103348446,358783.0633415411,332.3034429641533,0.47461824061195124,9.021921230453235e-05,2.0075,0.0061339220731928155,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.2,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9970000000000001,0.0,0.99979,0.0,0.8634999999999999,0.0,0.930406,2.5099800795979178e-05,52865.88260069226,17.849153797717833,26923.747178321704,5.452338665348129,32576.121395269896,2.5499493766200163,89336.99607583269,59.072465731570524,314209.3415786526,133.4796774592257,0.4898528932894838,5.148364204969433e-05,1.6801000000000001,0.005378196723809845,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.15,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9955,0.0,0.99971,0.0,0.8717,0.0002738612787525495,0.936176,0.00013921206844238888,52773.13051975756,24.62009510430784,27000.12638060155,14.103728798941745,32482.073245061834,27.13455179954331,93226.31891906871,53.23532714292454,333321.18278014136,187.7493458679166,0.5440219276240107,0.0001179773399757675,1.7199000000000002,0.005909737726836927,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.15,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.994,0.0,0.9997200000000002,0.0,0.8760999999999999,0.0002236067977499626,0.936206,3.507135583354045e-05,52735.620015084394,16.48934762237087,27094.78601083108,0.7855607810576435,33843.322087152315,43.914402398903135,99980.0832378774,176.3063163299352,361692.32232494553,250.43402734752596,0.4541651183764455,8.846433519563584e-05,1.6331,0.0042778499272415095,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.5,0.2,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.993,0.0,0.99961,0.0,0.8720000000000001,0.00035355339059324465,0.9368259999999999,0.00014467204291083698,52719.65206364015,18.574139562612817,27143.236143848724,20.857597449314415,33328.35540818432,23.410861012780234,100066.6142479547,45.354802965220735,358276.74404664844,248.27229102942826,0.410407636167779,0.0008601380525137659,1.6976,0.0068319104209584175,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.25,amount,1,0.0331185185185185,1.6563466499982825e-05,0.9480999999999999,0.0002236067977500102,0.9965379999999999,4.472135954991639e-06,0.8589,0.0006519202405202557,0.9465260000000001,0.00017558473737772662,52677.801333111034,14.422834718107792,22262.968823664774,97.75368230206792,32103.484847886913,14.261901683353669,93227.96320188626,22.247585374318664,332390.6390913212,281.23256681806424,0.18800514167507193,4.892005113020503e-05,1.8074000000000001,0.009736529155710417,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.5,0.25,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8664,0.00041833001326706026,0.93427,9.591663046625217e-05,52655.412664635536,22.457619903925327,27202.0992834208,14.92754128105247,32711.416291676236,1.978773029478358,93576.29195669436,236.73725968252705,325275.97326628584,205.93814714642258,0.5624299033699242,9.006111494413031e-05,1.7137,0.0019874606914352102,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.25,success_rate,10,0.0331185185185185,1.6563466499982825e-05,1.0,0.0,1.0,0.0,0.8506,0.00022360679774994607,0.927008,0.00012988456413292953,52650.12447594723,8.831521911009695,26573.04048112135,31.968396247873024,30920.794267181074,5.442287074714568,81075.96296628997,56.08123123695277,266363.57026333676,43.05315644573887,0.4212973733984887,0.0002266996389982245,1.8612000000000002,0.008228000972289672,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.25,amount,3,0.0331185185185185,1.6563466499982825e-05,0.9486000000000001,0.00022360679774995434,0.996548,4.472135955016465e-06,0.8589,0.0006519202405202557,0.9465260000000001,0.00017558473737772662,52650.060620979624,16.71136604014291,22232.183440667282,60.46358547860559,31406.880645146488,129.9453144385391,89930.19118945638,109.27183915548399,321572.6835589189,151.42122411116958,0.21328175885535935,0.00015089920685250167,1.8257,0.009896969233053119,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.15,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9960000000000001,0.0,0.99976,0.0,0.8721,0.00022360679774997814,0.936126,3.5071355833485775e-05,52647.115036777876,13.380071917758741,27002.54691227572,33.012919066801274,32899.42935101762,19.6605515808916,94304.75529665037,91.42067009484863,337988.5344527685,204.48595657463989,0.5351250224884374,2.634342308429243e-05,1.6771,0.0042778499272415095,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.25,amount,5,0.0331185185185185,1.6563466499982825e-05,0.9574999999999999,0.0,0.9967559999999999,8.944271910008104e-06,0.8600999999999999,0.0002236067977500102,0.9465119999999999,0.00016664333169983268,52645.54266302257,15.273454376401359,23646.22291778854,62.688113836517786,30884.02910015766,19.3547499961348,87223.6585346105,155.19678367387664,303050.90461325546,221.68537584663434,0.2122725706904615,0.00019471213964428947,1.8541,0.009002777349240609,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.15,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8667,0.0002738612787525563,0.9359759999999999,0.00013921206844238888,52632.40250853734,13.1647382051083,27034.55142860971,5.2243939512534565,31878.58400830291,21.386641269292674,89071.89677473065,28.057158364607016,317166.8748758589,118.4824160724621,0.4915897248774229,0.0001236663145979632,1.7607,0.006058052492344351,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.5,0.2,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.8682000000000001,0.0005700877125495561,0.93675,0.00015215124054705507,52572.882233134806,29.50664857143131,26982.507421947346,24.599037020509236,32415.116958704144,1.4172984133491209,94456.37162315883,203.2914211256767,330690.3137738926,247.27535444174995,0.5511708803093003,0.00019429067071857956,1.7604,0.007257754473664671,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.2,0.15,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.9925,0.0,0.9995100000000001,0.0,0.8596999999999999,0.0002738612787525495,0.940418,0.00012194260945215712,52565.47304243762,23.627251546471935,25933.0781635257,2.395936728117859,30617.24852600428,19.531351971031597,99165.8531036278,37.59375773960384,365412.4428382646,337.41223259701616,0.45720162847927287,0.00023251725715725706,2.0178000000000003,0.00532212363629404,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.8,0.15,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9970000000000001,0.0,0.99979,0.0,0.8695,0.0003535533905932921,0.935984,3.4351128074625656e-05,52555.56900155302,11.884111882586685,26989.86655440366,99.41955986744615,32111.597122202824,2.8558553825828508,89552.80126772649,23.652268342846586,318915.7426348388,156.8055152680755,0.48969559386546574,0.00017251814536799428,1.7106999999999999,0.0032132538026118282,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.5,0.25,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8609,0.00041833001326709897,0.9339999999999999,0.00010319883720277668,52501.19693145911,33.44152527698327,27042.218657042908,13.456863153178025,31772.655388672392,0.39217901924555326,89763.74507911995,115.69299720273939,310422.1279612088,234.67263329106365,0.5017867611947062,0.0020573874728819015,1.759,0.0021794494717703606,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.7,0.25,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.994,0.0,0.99969,0.0,0.8709,0.00022360679774995434,0.9294319999999999,6.260990336994502e-05,52487.93056036553,29.728537867008203,27254.05110149009,2.478859163754213,34883.46945335467,54.46608560550938,101656.60312491408,72.98975598093321,364077.9513536304,174.1769085519464,0.434446480018163,0.0002729230621706848,1.6084,0.005538501602419208,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.2,success_rate,10,0.0331185185185185,1.6563466499982825e-05,1.0,0.0,1.0,0.0,0.8539999999999999,0.0,0.930368,0.00011861703081765926,52455.46161333333,15.859319146433368,26609.172916196414,12.092208074075119,30494.56984479453,15.239400013584694,81514.92770233423,79.36452286560139,267450.8716684183,141.87348527428367,0.4244974137471328,0.0005113288412624625,1.8631999999999997,0.005426785420486055,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.5,0.2,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9960000000000001,0.0,0.9996699999999998,0.0,0.8627,0.0005700877125495805,0.936486,0.00014690132742760424,52418.91544570066,31.602949234002004,26866.30312410647,11.280671432349642,31438.525715275842,31.35999914584698,90323.45074289842,67.89828568449033,314140.6731754727,191.9997068359553,0.5100381897738739,0.0004900167981574112,1.7986,0.007869243928103915,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.1,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.992,0.0,0.99953,0.0,0.8716000000000002,0.0002236067977499626,0.943206,5.504543577809003e-05,52409.43923630436,23.537070208640944,26527.162390943813,38.41081517970746,32112.272386837423,9.901230551197905,98153.71499008048,72.00346550517772,371402.1499479208,205.5746309471904,0.4120343159986021,0.0003224337639185383,1.8494,0.0032093613071762584,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.7,0.25,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8714000000000001,0.0002236067977500102,0.9294420000000001,6.260990337000087e-05,52402.138383148784,29.053690790526513,27215.178618188667,4.174282593570727,33765.98479608117,5.405731257869747,96145.27062402273,161.43603183324322,336558.7146086989,651.1290759885011,0.5581828464649449,0.0002508338549927513,1.6416,0.005366563145999512,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.25,amount,10,0.0331185185185185,1.6563466499982825e-05,0.9775,0.0,0.997454,5.47722557508501e-06,0.8566,0.00022360679774995434,0.9456519999999999,0.0001554670383071736,52371.50079936561,16.511877103311562,24948.863927795166,6.484784705599077,29217.18893940596,28.581172896063553,80584.01996691806,85.04395612477953,268592.56393870467,114.13606398753876,0.1939507218171203,2.3548775116127494e-05,1.9689,0.00889100669215812,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.5,0.15,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.993,0.0,0.9996,0.0,0.8772,0.0002738612787525563,0.941158,0.00014923136399561782,52351.86509989924,22.70279376747511,27079.513700833275,12.391789681663974,33119.94305215662,27.567038677155285,100468.36729901067,66.73044783677044,369108.47541836876,349.46706976931654,0.4039202933276592,0.0015856629661506211,1.7178,0.0071989582579703604,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.5,0.1,success_rate,3,0.0331185185185185,1.6563466499982825e-05,0.9949999999999999,0.0,0.9995899999999999,0.0,0.8716000000000002,0.0002236067977499626,0.943206,5.504543577809003e-05,52341.84957687786,26.693060621777704,26624.03108133194,2.070936732931244,31159.248593698198,2.2806534524545348,93082.46498282172,285.909459313338,341934.4199435371,261.31812109761114,0.5470154575627711,1.053640737653472e-05,1.8969,0.0031304951684997407,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.7,0.25,success_rate,5,0.0331185185185185,1.6563466499982825e-05,0.9964999999999999,0.0,0.9997399999999999,0.0,0.8659000000000001,0.00022360679774995434,0.92928,6.164414002970545e-05,52323.130961222356,33.51372497556462,27008.786325957404,19.852708011514746,32948.794452084825,63.61878274636149,90794.69050563061,118.5665332701646,315487.7896427556,293.42011628282967,0.49159691942175165,0.0001309641224282786,1.6847,0.0054267854204860504,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.95,0.7,0.2,success_rate,1,0.0331185185185185,1.6563466499982825e-05,0.994,0.0,0.99969,0.0,0.8775999999999999,0.0002236067977500102,0.934496,0.00012521980673997691,52318.35083909208,41.09265440809886,27178.548045998567,79.16484976333673,34643.21210542748,17.27079357898527,102163.60571090909,26.99332279421039,365098.8393008735,455.45482989163406,0.4399804912395163,0.0014517446193694477,1.5981999999999998,0.005995831885568578,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
0.85,0.9,0.7,0.25,amount,1,0.0331185185185185,1.6563466499982825e-05,0.9605,0.0,0.99734,0.0,0.8676,0.00022360679774995434,0.9427139999999999,0.00014310835055999312,52286.90897719658,17.62260644961681,24230.99668564115,8.581130637748592,33525.25093399758,3.623857044106293,95650.93849713512,85.86606922017106,341580.8694318834,152.3419217019665,0.18511151957946043,1.9498205093415645e-05,1.6591999999999998,0.005142956348249558,33118.518518518526,16.563466499994135,5,19871.111111111113,True,True,True,True
