Year,Month,all_reits,all_equity_reits,equity_reits,mortgage_reits,all_equity_div_yield
1972,1,0.012203525000000104,8.524000000065257e-06,8.524000000065257e-06,0.012429400999999896,0.0613
1972,2,0.009496795000000002,0.017370092999997366,0.017370092999997366,0.0051514640000001055,0.0574
1972,3,0.002524324999999994,-0.0031606359999972744,-0.0031606359999972744,-0.01585718199999997,0.0592
1972,4,0.0025485190000000824,0.03840450999999989,0.03840450999999989,0.0036739939999999027,0.0572
1972,5,-0.015069360000000143,-0.09369751599999997,-0.09369751599999997,0.013591684999999964,0.0653
1972,6,6.901199999997942e-05,0.09975431,0.09975431,-0.03393333600000015,0.062
1972,7,0.02824924899999992,0.057970287999999925,0.057970287999999925,0.0142215269999999,0.0602
1972,8,-0.011336977000000026,-0.013408859999999967,-0.013408859999999967,-0.017409158999999952,0.0616
1972,9,0.029648710000000023,0.03855276499999993,0.03855276499999993,0.026655971000000056,0.061
1972,10,0.02846502300000009,-0.02315041299999998,-0.02315041299999998,0.05537783800000007,0.0625
1972,11,0.021222815000000006,-0.013087238000000001,-0.013087238000000001,0.03627621899999989,0.0659
1972,12,-0.00018232200000001253,-0.015363224000000009,-0.015363224000000009,0.018460748000000082,0.0692
1973,1,0.0034233949999999957,0.015060727999999912,0.015060727999999912,0.002002279000000051,0.0695
1973,2,-0.06436730999999996,-0.055200091000000014,-0.055200091000000014,-0.07517439400000003,0.07339999999999999
1973,3,0.01589961799999995,0.023795425999999953,0.023795425999999953,0.023773411000000078,0.073
1973,4,-0.038794339000000067,-0.046977570999999996,-0.046977570999999996,-0.06555665700000013,0.0762
1973,5,-0.04034128299999996,-0.028258392999999993,-0.028258392999999993,-0.025379725000000075,0.0748
1973,6,0.009169121000000002,0.02123521100000003,0.02123521100000003,-0.0028710260000001098,0.0747
1973,7,0.021726252999999973,0.03515237399999993,0.03515237399999993,0.006007252999999935,0.0732
1973,8,-0.06532432199999982,-0.046712333999999966,-0.046712333999999966,-0.07192283399999999,0.0768
1973,9,0.078462064,0.06483437199999997,0.06483437199999997,0.08391457599999995,0.0793
1973,10,0.012264988999999948,0.009122469000000022,0.009122469000000022,-0.0053335020000000455,0.08039999999999999
1973,11,-0.14028607999999998,-0.14003130900000005,-0.14003130900000005,-0.15343971499999998,0.0934
1973,12,-0.08536894100000003,-0.002307607999999961,-0.002307607999999961,-0.13176785599999985,0.096
1974,1,0.031041389999999947,0.045846732,0.045846732,0.045288959999999934,0.09380000000000001
1974,2,0.04571848899999997,0.04294994199999991,0.04294994199999991,0.04819102700000011,0.08960000000000001
1974,3,-0.03674597199999996,-0.021770423999999844,-0.021770423999999844,-0.059076397999999856,0.0922
1974,4,-0.12233823899999996,-0.05492897699999998,-0.05492897699999998,-0.13557215600000005,0.1307
1974,5,-0.0565623340000001,-0.07019174500000003,-0.07019174500000003,-0.08377338499999996,0.1307
1974,6,-0.09190316799999998,0.015615938999999912,0.015615938999999912,-0.10761514200000001,0.10640000000000001
1974,7,-0.016009417000000026,-0.07648681899999998,-0.07648681899999998,0.01410938000000006,0.1159
1974,8,-0.17935453599999995,-0.07540807299999985,-0.07540807299999985,-0.21793760100000004,0.1258
1974,9,0.03373508699999994,-0.0047865880000000915,-0.0047865880000000915,0.05830972499999998,0.1267
1974,10,0.0889565779999999,0.04292585000000004,0.04292585000000004,0.1433909200000001,0.11900000000000001
1974,11,-0.1047693609999999,-0.05351599100000004,-0.05351599100000004,-0.12552860900000007,0.1259
1974,12,-0.09095698799999996,-0.016056775000000023,-0.016056775000000023,-0.10588075799999996,0.1291
1975,1,0.30812822100000004,0.140847253,0.140847253,0.3839501460000001,0.1117
1975,2,-0.04609337400000002,0.024297470000000043,0.024297470000000043,-0.08482964900000001,0.1081
1975,3,0.089471525,0.02819437300000005,0.02819437300000005,0.12277267000000001,0.10679999999999999
1975,4,-0.054172532000000044,0.027497289999999897,0.027497289999999897,-0.06347633099999994,0.105
1975,5,0.03400375599999994,-0.013693439999999946,-0.013693439999999946,0.0008272209999999891,0.1057
1975,6,0.06384618399999997,0.062466978000000006,0.062466978000000006,0.06912411600000001,0.1014
1975,7,0.0023022530000000874,-0.015271946000000036,-0.015271946000000036,0.022596110000000058,0.1047
1975,8,-0.014449173000000148,-0.015258181999999954,-0.015258181999999954,-0.017807352000000054,0.10619999999999999
1975,9,-0.07649547400000001,-0.06306557899999998,-0.06306557899999998,-0.06552493599999998,0.11560000000000001
1975,10,-0.013741416000000006,-0.02453880300000011,-0.02453880300000011,-0.01929223499999999,0.1107
1975,11,0.01409191200000004,0.0169089389999999,0.0169089389999999,-0.019185189999999963,0.10779999999999999
1975,12,0.05643521099999993,0.023202925999999957,0.023202925999999957,0.094312669,0.1065
1976,1,0.14573033299999993,0.13684310200000005,0.13684310200000005,0.12206864599999999,0.08839999999999999
1976,2,0.039098489999999986,0.04932154300000002,0.04932154300000002,0.07880997900000009,0.0796
1976,3,-0.008893103999999874,0.004132062999999908,0.004132062999999908,-0.029986545999999947,0.08039999999999999
1976,4,0.007282119000000087,0.018533294999999894,0.018533294999999894,-0.01636601400000004,0.0796
1976,5,-0.019897900999999996,-0.028017693999999982,-0.028017693999999982,-0.013277368999999983,0.0819
1976,6,0.013815649000000096,0.03993118799999995,0.03993118799999995,0.02720927999999989,0.0823
1976,7,0.031074731999999994,0.025137041999999887,0.025137041999999887,0.04366783799999996,0.0821
1976,8,0.029585900000000054,0.03695285000000004,0.03695285000000004,0.026322973999999943,0.07919999999999999
1976,9,0.03341604399999998,0.010029120000000002,0.010029120000000002,0.06077618700000009,0.08109999999999999
1976,10,0.012537334999999983,0.011597070000000098,0.011597070000000098,-0.0013334889999998545,0.08070000000000001
1976,11,0.04332963599999995,0.033236845000000015,0.033236845000000015,0.05076563099999998,0.0781
1976,12,0.08844910800000004,0.06643045799999991,0.06643045799999991,0.0869224850000001,0.07400000000000001
1977,1,0.018118210999999995,0.058160108000000044,0.058160108000000044,-0.008961675999999974,0.0704
1977,2,-0.0045623310000000306,0.009933199000000004,0.009933199000000004,0.005838785999999985,0.0721
1977,3,0.0035874620000000412,0.006606223999999994,0.006606223999999994,0.006236522000000022,0.0745
1977,4,0.036542046000000106,0.013120103000000105,0.013120103000000105,0.03547290199999997,0.0726
1977,5,-0.011288788000000105,0.0034322609999999365,0.0034322609999999365,-0.018474973000000117,0.0737
1977,6,0.05103652199999997,0.04280030400000001,0.04280030400000001,0.04343322899999991,0.0717
1977,7,0.03315860599999998,0.0022549899999999568,0.0022549899999999568,0.06215336700000007,0.0726
1977,8,0.010974739999999983,0.0016654830000000231,0.0016654830000000231,0.014120034000000059,0.0733
1977,9,-0.015589359999999997,0.004919246000000044,0.004919246000000044,-0.032977597000000025,0.0755
1977,10,-0.011137800999999947,-0.00019745500000001304,-0.00019745500000001304,-0.008374336000000038,0.0781
1977,11,0.06657799599999992,0.04458118100000008,0.04458118100000008,0.09477850000000011,0.0757
1977,12,0.0022413509999998915,0.018884761000000028,0.018884761000000028,-0.02045505000000003,0.0757
1978,1,-0.032119887000000014,-0.022926480999999943,-0.022926480999999943,-0.03924312900000004,0.078
1978,2,0.011369387000000009,0.01437258000000008,0.01437258000000008,0.0022989319999999758,0.0785
1978,3,0.038578371000000056,0.04753550700000009,0.04753550700000009,0.02047135499999997,0.0762
1978,4,0.005329262000000057,0.03324410099999997,0.03324410099999997,0.021583153999999993,0.07440000000000001
1978,5,-0.017652141999999982,-0.029887258000000028,-0.029887258000000028,-0.019782798999999907,0.07690000000000001
1978,6,-0.0024502779999999724,-0.007484574000000133,-0.007484574000000133,0.00047289700000008317,0.0776
1978,7,0.025978571000000006,0.033207232000000086,0.033207232000000086,0.023799606000000084,0.0765
1978,8,0.042234251,0.04346768699999992,0.04346768699999992,0.03608599299999993,0.0736
1978,9,0.01362525899999989,0.00024103600000002778,0.00024103600000002778,0.0026440219999999126,0.0753
1978,10,-0.10535647199999998,-0.07544256900000001,-0.07544256900000001,-0.11241745099999999,0.0836
1978,11,0.006260404000000053,0.032773664999999896,0.032773664999999896,-0.015483914000000043,0.0821
1978,12,0.006458612000000086,0.037407296999999895,0.037407296999999895,-0.01601586899999996,0.08039999999999999
1979,1,0.07647506599999998,0.039014536999999905,0.039014536999999905,0.11568037799999997,0.08109999999999999
1979,2,-0.0021548059999999536,0.02065818000000008,0.02065818000000008,-0.013702828,0.08130000000000001
1979,3,0.07952824400000003,0.07220814099999995,0.07220814099999995,0.03571156799999997,0.07730000000000001
1979,4,0.015118640999999933,0.007752014000000029,0.007752014000000029,0.015223903999999955,0.07980000000000001
1979,5,-0.001386059000000106,-0.009413185999999962,-0.009413185999999962,-0.008728464000000047,0.0808
1979,6,0.07770515200000006,0.09196402300000006,0.09196402300000006,0.07578055700000008,0.075
1979,7,0.025541707999999996,0.043145750000000094,0.043145750000000094,0.002780277999999914,0.0738
1979,8,0.10075764500000005,0.12603923700000008,0.12603923700000008,0.07191888299999993,0.0663
1979,9,-0.027990281999999977,-0.02290747999999998,-0.02290747999999998,-0.04783525099999997,0.0696
1979,10,-0.11442984800000013,-0.106482136,-0.106482136,-0.11915452000000004,0.08
1979,11,0.052368321000000106,0.03505699299999998,0.03505699299999998,0.0678234820000001,0.0779
1979,12,0.007570024999999925,0.03263417599999996,0.03263417599999996,-0.018665798999999983,0.0766
1980,1,0.0688401139999999,0.07500877100000003,0.07500877100000003,0.05951700500000001,0.0741
1980,2,-0.011655912000000046,0.011909656000000046,0.011909656000000046,-0.06824376799999998,0.0737
1980,3,-0.13313166499999995,-0.12153889500000004,-0.12153889500000004,-0.1172651469999999,0.0863
1980,4,0.08470836999999998,-0.0031013909999999534,-0.0031013909999999534,0.17196685199999995,0.091
1980,5,0.07657615700000009,0.050955749999999966,0.050955749999999966,0.08875605699999989,0.0987
1980,6,0.05803025899999992,0.06982469499999988,0.06982469499999988,0.06175624199999996,0.09359999999999999
1980,7,0.07982876500000002,0.0779291310000001,0.0779291310000001,0.04437463899999994,0.0802
1980,8,0.02156190399999991,0.030332529000000052,0.030332529000000052,-0.004710110999999961,0.07769999999999999
1980,9,-0.01769114100000002,-0.01636373400000002,-0.01636373400000002,-0.02068033800000002,0.0814
1980,10,0.07938872200000002,0.10214615199999999,0.10214615199999999,0.026835041000000004,0.07429999999999999
1980,11,-0.010260468999999994,-0.019825050999999982,-0.019825050999999982,-0.021491074000000054,0.0747
1980,12,-0.022583519999999968,-0.016117307000000025,-0.016117307000000025,-0.032774729999999974,0.07719999999999999
1981,1,0.01872466100000003,0.02056999699999995,0.02056999699999995,0.01844965799999998,0.0785
1981,2,0.006556712999999936,0.008941722999999957,0.008941722999999957,-0.0009295759999999875,0.0775
1981,3,0.06003378100000001,0.02525600700000008,0.02525600700000008,0.022002131000000036,0.07690000000000001
1981,4,0.014734661000000093,0.014971112000000009,0.014971112000000009,0.011059206000000099,0.0761
1981,5,-0.04575367099999994,-0.003757036999999963,-0.003757036999999963,-0.014276633000000039,0.0766
1981,6,0.03989201999999992,0.023266154999999955,0.023266154999999955,0.04029051700000008,0.0759
1981,7,0.005778113000000085,-0.007519592000000075,-0.007519592000000075,-0.01590065900000004,0.0775
1981,8,-0.052370370999999964,-0.0381415759999999,-0.0381415759999999,-0.03641789500000003,0.0825
1981,9,-0.05553880499999996,-0.06453193800000001,-0.06453193800000001,-0.030738687000000042,0.0894
1981,10,0.0516521379999999,0.050564132000000095,0.050564132000000095,0.04663417599999997,0.0874
1981,11,0.06381733399999989,0.037194962000000054,0.037194962000000054,0.07173891599999993,0.0851
1981,12,-0.014963638999999973,-0.002723938000000148,-0.002723938000000148,-0.03673760799999992,0.0862
1982,1,-0.008925405000000053,-0.003911603000000041,-0.003911603000000041,0.0024862709999999844,0.0858
1982,2,-0.020504722000000086,-0.018432742000000002,-0.018432742000000002,-0.026990756000000005,0.08789999999999999
1982,3,0.005282484000000087,-0.01496788299999996,-0.01496788299999996,0.024487160999999924,0.0898
1982,4,0.02487170399999994,0.02809095100000003,0.02809095100000003,0.05427154499999998,0.08900000000000001
1982,5,-0.009823711999999984,-0.00020778800000009756,-0.00020778800000009756,-0.012312053999999906,0.0898
1982,6,-0.03676054200000001,-0.037717102,-0.037717102,-0.03429840299999998,0.09380000000000001
1982,7,0.0397006929999999,0.004436048999999942,0.004436048999999942,0.030109638000000105,0.095
1982,8,0.07061482500000005,0.036698528000000064,0.036698528000000064,0.13741727300000006,0.09269999999999999
1982,9,0.04787546999999992,0.04600135999999999,0.04600135999999999,0.03241236700000005,0.0888
1982,10,0.10971211600000007,0.10123588499999991,0.10123588499999991,0.14349324799999996,0.0821
1982,11,0.04757397100000005,0.03731301899999995,0.03731301899999995,0.06030155100000001,0.0789
1982,12,0.017751083000000056,0.025952372999999973,0.025952372999999973,0.008576032999999983,0.0783
1983,1,0.022909826000000022,0.04008206000000003,0.04008206000000003,0.040006964999999894,0.0771
1983,2,0.026995566999999943,-0.0063890199999999675,-0.0063890199999999675,0.017608539999999895,0.0805
1983,3,0.08322265100000002,0.09414964200000009,0.09414964200000009,0.07291211500000006,0.0745
1983,4,0.052798643999999895,0.06394607800000007,0.06394607800000007,0.04205345999999999,0.0716
1983,5,0.0006730679999999989,0.012756664000000084,0.012756664000000084,0.005276526000000059,0.0709
1983,6,-0.009125048000000135,0.017751690000000098,0.017751690000000098,-0.02521793899999991,0.071
1983,7,-0.013676607000000063,-0.024170272999999964,-0.024170272999999964,-0.01820020400000011,0.073
1983,8,-0.00770824399999992,-0.0028390489999999824,-0.0028390489999999824,-0.016939752999999946,0.07429999999999999
1983,9,0.022319235000000104,-0.011640034999999993,-0.011640034999999993,0.026381393000000086,0.0757
1983,10,0.025181791999999925,0.033412149999999974,0.033412149999999974,0.015238445000000045,0.07490000000000001
1983,11,0.014337248999999996,0.020947846000000103,0.020947846000000103,0.0067098379999999125,0.0736
1983,12,0.01514350199999992,0.03825698500000008,0.03825698500000008,-0.0042431530000001105,0.0719
1984,1,0.013087462999999966,0.03702678799999992,0.03702678799999992,0.015398996999999914,0.0771
1984,2,-0.015511955999999993,0.0063001039999999175,0.0063001039999999175,-0.03836360999999999,0.0738
1984,3,0.006963237999999983,0.0007083599999999635,0.0007083599999999635,0.0023468209999999434,0.0747
1984,4,0.012632465999999898,0.014132656999999993,0.014132656999999993,0.001480581999999897,0.0755
1984,5,-0.028230576000000007,-0.019859910999999952,-0.019859910999999952,-0.04667271299999998,0.0776
1984,6,0.0025367039999999452,-1.5403999999996643e-05,-1.5403999999996643e-05,-0.010116860999999977,0.0783
1984,7,-0.007314031999999915,-0.016932904000000026,-0.016932904000000026,0.002039171000000062,0.0803
1984,8,0.04878598799999989,0.041801534999999834,0.041801534999999834,0.044550644000000084,0.0785
1984,9,0.05216479400000007,0.07076904899999992,0.07076904899999992,0.035870615999999966,0.07490000000000001
1984,10,0.03026844499999992,0.020888813000000006,0.020888813000000006,0.04397354599999992,0.07429999999999999
1984,11,0.012742419999999921,0.0201621540000001,0.0201621540000001,0.01132074499999991,0.0732
1984,12,0.013868317000000019,0.020026376999999984,0.020026376999999984,0.01303340300000011,0.0706
1985,1,0.05659344299999991,0.048829441000000084,0.048829441000000084,0.04365776399999999,0.08259999999999999
1985,2,0.016460158999999974,0.027338088000000038,0.027338088000000038,0.00818653200000008,0.083
1985,3,-0.00673222200000001,0.01574161399999996,0.01574161399999996,-0.033566490000000004,0.0823
1985,4,0.0009257929999999526,0.009439696000000053,0.009439696000000053,-0.0016823529999999698,0.08310000000000001
1985,5,0.027224362000000113,0.031020116999999958,0.031020116999999958,0.03315312799999992,0.08109999999999999
1985,6,0.023204168999999997,0.020446301,0.020446301,0.037430309000000106,0.0809
1985,7,0.00922516299999998,0.019262654999999906,0.019262654999999906,0.0037101209999998996,0.0801
1985,8,-0.05467201200000016,-0.02447684699999997,-0.02447684699999997,-0.10490132799999996,0.083
1985,9,-0.031142075999999963,-0.020265998999999923,-0.020265998999999923,-0.02735446600000002,0.086
1985,10,0.03141278599999997,0.028166941999999917,0.028166941999999917,0.024664001000000102,0.085
1985,11,-0.016081753000000032,-0.004376229000000009,-0.004376229000000009,-0.020311312000000026,0.08380000000000001
1985,12,0.0061468010000000906,0.027468502999999922,0.027468502999999922,-0.006835550999999995,0.0789
1986,1,0.0386442119999999,0.044292245999999924,0.044292245999999924,0.04407567300000004,0.0751
1986,2,0.037842936000000105,0.020567103999999947,0.020567103999999947,0.051973373999999906,0.07200000000000001
1986,3,0.02460071500000005,0.06662879799999999,0.06662879799999999,-0.02895721799999995,0.0669
1986,4,0.005987666000000003,-0.0016896290000001368,-0.0016896290000001368,0.015232834999999945,0.06849999999999999
1986,5,-0.005702870999999998,-0.016952545999999957,-0.016952545999999957,0.00676074399999993,0.07730000000000001
1986,6,0.035207068000000064,0.05116891400000001,0.05116891400000001,0.021307347000000032,0.07440000000000001
1986,7,0.00451438500000001,-0.00523071399999997,-0.00523071399999997,0.009665162999999977,0.0761
1986,8,0.04169796399999992,0.03318628800000001,0.03318628800000001,0.04676615800000006,0.07429999999999999
1986,9,-0.023975901999999993,-0.008221820000000046,-0.008221820000000046,-0.03934000299999996,0.0738
1986,10,0.03694221899999994,0.02249867800000005,0.02249867800000005,0.051440759999999974,0.0728
1986,11,-0.005550491000000046,-0.007034288000000055,-0.007034288000000055,-0.0025789769999999823,0.0721
1986,12,-0.010528521999999985,-0.01820650800000001,-0.01820650800000001,0.005646164999999925,0.0765
1987,1,0.021376316000000006,0.056045764999999914,0.056045764999999914,-0.015477386000000037,0.0725
1987,2,0.030644984000000042,0.03585151599999992,0.03585151599999992,0.028695579999999943,0.0708
1987,3,0.001836042999999954,0.0018293080000000295,0.0018293080000000295,0.0008511270000000071,0.0677
1987,4,-0.02711581900000004,-0.012064729999999968,-0.012064729999999968,-0.06615064100000001,0.0718
1987,5,-0.009520477000000027,-0.007599042000000056,-0.007599042000000056,-0.010179661999999978,0.0756
1987,6,0.019891859999999983,0.027607823999999948,0.027607823999999948,0.01037122299999993,0.0788
1987,7,0.0009873069999999373,4.0913000000086797e-05,4.0913000000086797e-05,0.0016944889999999102,0.077
1987,8,-0.019004346999999977,-0.02391379699999996,-0.02391379699999996,-0.005254067000000084,0.07980000000000001
1987,9,-0.020519580999999953,-0.007742240000000011,-0.007742240000000011,-0.04538510900000004,0.0765
1987,10,-0.14281243,-0.15239373599999995,-0.15239373599999995,-0.10272984699999999,0.0925
1987,11,0.009546771999999981,0.02252563800000007,0.02252563800000007,-0.013435737000000003,0.08869999999999999
1987,12,0.03551961700000006,0.03963689100000001,0.03963689100000001,0.05798053999999997,0.0873
1988,1,0.08234542300000003,0.05480420900000005,0.05480420900000005,0.09375172100000008,0.0815
1988,2,0.024103610000000053,0.038233390999999894,0.038233390999999894,0.003431753000000093,0.07919999999999999
